168,0,0,0,0,0,0,0,0,0
0,57,0,0,0,0,0,0,0,0
0,0,26,0,0,0,0,0,0,0
0,0,0,42,0,0,0,0,0,0
0,0,0,0,73,0,0,0,0,0
0,0,0,0,0,66,0,0,0,0
0,0,0,0,0,0,65,0,0,0
0,0,0,0,0,0,0,53,0,0
0,0,0,0,0,0,0,0,51,0
0,0,0,0,0,0,0,0,0,44
